state,year,crop,ranking_definition,score,score_rank,planted_acres_1000,acreage_rank,observed_acreage_share,score_top,acreage_top
New Jersey,2019,winter_wheat,standardized_revenue,375.75311136,3,19,3,0.0994764397906,False,False
New Jersey,2020,corn,standardized_revenue,682.57075692,1,80,2,0.402010050251,True,False
New Jersey,2020,soybeans,standardized_revenue,539.13829834,2,94,1,0.472361809045,False,True
New Jersey,2020,winter_wheat,standardized_revenue,374.36186819,3,25,3,0.125628140704,False,False
New Jersey,2021,corn,standardized_revenue,956.69601573,1,78,2,0.388059701493,True,False
New Jersey,2021,soybeans,standardized_revenue,637.95941524,2,100,1,0.497512437811,False,True
New Jersey,2021,winter_wheat,standardized_revenue,517.34354917,3,23,3,0.114427860697,False,False
New Jersey,2022,corn,standardized_revenue,791.81402256,1,68,2,0.333333333333,True,False
New Jersey,2022,soybeans,standardized_revenue,404.86786956,3,110,1,0.539215686275,False,True
New Jersey,2022,winter_wheat,standardized_revenue,671.5284345,2,26,3,0.127450980392,False,False
New Jersey,2023,corn,standardized_revenue,850.9393872,1,74,2,0.355769230769,True,False
New Jersey,2023,soybeans,standardized_revenue,564.42063375,3,100,1,0.480769230769,False,True
New Jersey,2023,winter_wheat,standardized_revenue,634.8277968,2,34,3,0.163461538462,False,False
New York,2016,corn,standardized_revenue,554.70302118,1,1100,1,0.709677419355,True,True
New York,2016,soybeans,standardized_revenue,506.93224428,2,330,2,0.212903225806,False,False
New York,2016,winter_wheat,standardized_revenue,380.10115836,3,120,3,0.0774193548387,False,False
New York,2017,corn,standardized_revenue,669.6229085,1,1000,1,0.709219858156,True,True
New York,2017,soybeans,standardized_revenue,534.4185888,2,270,2,0.191489361702,False,False
New York,2017,winter_wheat,standardized_revenue,411.5637408,3,140,3,0.0992907801418,False,False
New York,2018,corn,standardized_revenue,679.3035705,1,1100,1,0.714285714286,True,True
New York,2018,soybeans,standardized_revenue,564.680930625,2,330,2,0.214285714286,False,False
New York,2018,winter_wheat,standardized_revenue,449.08389525,3,110,3,0.0714285714286,False,False
New York,2019,corn,standardized_revenue,742.50012346,1,1020,1,0.758364312268,True,True
New York,2019,soybeans,standardized_revenue,507.09001392,2,235,2,0.174721189591,False,False
New York,2019,winter_wheat,standardized_revenue,358.67342448,3,90,3,0.0669144981413,False,False
New York,2020,corn,standardized_revenue,686.94621049,1,1030,1,0.688963210702,True,True
New York,2020,soybeans,standardized_revenue,597.74028729,2,315,2,0.210702341137,False,False
New York,2020,winter_wheat,standardized_revenue,368.77437762,3,150,3,0.100334448161,False,False
New York,2021,corn,standardized_revenue,980.17321857,1,1050,1,0.686274509804,True,True
New York,2021,soybeans,standardized_revenue,735.04019582,2,325,2,0.212418300654,False,False
New York,2021,winter_wheat,standardized_revenue,594.55900427,3,155,3,0.101307189542,False,False
New York,2022,corn,standardized_revenue,986.29465968,1,1010,1,0.673333333333,True,True
New York,2022,soybeans,standardized_revenue,650.68050465,3,350,2,0.233333333333,False,False
New York,2022,winter_wheat,standardized_revenue,690.7149612,2,140,3,0.0933333333333,False,False
New York,2023,corn,standardized_revenue,805.3533486,1,1040,1,0.675324675325,True,True
New York,2023,soybeans,standardized_revenue,669.42912375,2,350,2,0.227272727273,False,False
New York,2023,winter_wheat,standardized_revenue,627.0859944,3,150,3,0.0974025974026,False,False
New York,2024,corn,standardized_revenue,670.93,1,1020,1,0.668852459016,True,True
New York,2024,soybeans,standardized_revenue,505.92,2,370,2,0.24262295082,False,False
New York,2024,winter_wheat,standardized_revenue,415.5,3,135,3,0.0885245901639,False,False
North Carolina,2016,corn,standardized_revenue,554.70302118,1,1000,2,0.32154340836,True,False
North Carolina,2016,soybeans,standardized_revenue,432.7470378,2,1690,1,0.543408360129,False,True
North Carolina,2016,winter_wheat,standardized_revenue,210.59658774,3,420,3,0.135048231511,False,False
North Carolina,2017,corn,standardized_revenue,590.599087,1,890,2,0.292763157895,True,False
North Carolina,2017,soybeans,standardized_revenue,475.0387456,2,1700,1,0.559210526316,False,True
North Carolina,2017,winter_wheat,standardized_revenue,337.850832,3,450,3,0.148026315789,False,False
North Carolina,2018,corn,standardized_revenue,482.7754935,1,910,2,0.301324503311,True,False
North Carolina,2018,soybeans,standardized_revenue,365.6981265,3,1650,1,0.546357615894,False,True
North Carolina,2018,winter_wheat,standardized_revenue,370.98234825,2,460,3,0.152317880795,False,False
North Carolina,2019,corn,standardized_revenue,521.62983357,1,990,2,0.351063829787,True,False
North Carolina,2019,soybeans,standardized_revenue,369.75313515,2,1540,1,0.54609929078,False,True
North Carolina,2019,winter_wheat,standardized_revenue,318.82082176,3,290,3,0.102836879433,False,False
North Carolina,2020,corn,standardized_revenue,494.42625341,1,990,2,0.325657894737,True,False
North Carolina,2020,soybeans,standardized_revenue,445.37511602,2,1600,1,0.526315789474,False,True
North Carolina,2020,winter_wheat,standardized_revenue,335.2494342,3,450,3,0.148026315789,False,False
North Carolina,2021,corn,standardized_revenue,874.52580579,1,960,2,0.313725490196,True,False
North Carolina,2021,soybeans,standardized_revenue,554.7473176,2,1650,1,0.539215686275,False,True
North Carolina,2021,winter_wheat,standardized_revenue,432.40654856,3,450,3,0.147058823529,False,False
North Carolina,2022,corn,standardized_revenue,875.16286704,1,820,2,0.273333333333,True,False
North Carolina,2022,soybeans,standardized_revenue,556.693320645,3,1700,1,0.566666666667,False,True
North Carolina,2022,winter_wheat,standardized_revenue,613.9688544,2,480,3,0.16,False,False
North Carolina,2023,corn,standardized_revenue,744.5719638,1,950,2,0.309446254072,True,False
North Carolina,2023,soybeans,standardized_revenue,505.353358125,3,1640,1,0.534201954397,False,True
North Carolina,2023,winter_wheat,standardized_revenue,541.926168,2,480,3,0.156351791531,False,False
North Carolina,2024,corn,standardized_revenue,345.39,2,890,2,0.303754266212,False,False
North Carolina,2024,soybeans,standardized_revenue,386.88,1,1630,1,0.556313993174,True,True
North Carolina,2024,winter_wheat,standardized_revenue,315.78,3,410,3,0.139931740614,False,False
North Dakota,2016,corn,standardized_revenue,679.40370036,1,3450,2,0.358255451713,True,False
North Dakota,2016,soybeans,standardized_revenue,513.11434482,2,6050,1,0.628245067497,False,True
North Dakota,2016,winter_wheat,standardized_revenue,246.55210272,3,130,3,0.0134994807892,False,False
North Dakota,2017,corn,standardized_revenue,578.1216415,1,3420,2,0.322946175637,True,False
North Dakota,2017,soybeans,standardized_revenue,409.72091808,2,7100,1,0.67044381492,False,True
North Dakota,2017,winter_wheat,standardized_revenue,227.2814688,3,70,3,0.00661000944287,False,False
North Dakota,2018,corn,standardized_revenue,653.6694735,1,3150,2,0.310804144055,True,False
North Dakota,2018,soybeans,standardized_revenue,381.831867375,2,6900,1,0.680809077454,False,True
North Dakota,2018,winter_wheat,standardized_revenue,279.86387675,3,85,3,0.00838677849038,False,False
North Dakota,2019,corn,standardized_revenue,615.61719097,1,3500,2,0.381056069679,True,False
North Dakota,2019,soybeans,standardized_revenue,332.777821635,2,5600,1,0.609689711486,False,True
North Dakota,2019,winter_wheat,standardized_revenue,301.74113488,3,85,3,0.00925421883506,False,False
North Dakota,2020,corn,standardized_revenue,608.18804623,1,1950,2,0.251937984496,True,False
North Dakota,2020,soybeans,standardized_revenue,398.49352486,2,5750,1,0.742894056848,False,True
North Dakota,2020,winter_wheat,standardized_revenue,273.78703793,3,40,3,0.00516795865633,False,False
North Dakota,2021,corn,standardized_revenue,616.27657455,1,4100,2,0.358391608392,True,False
North Dakota,2021,soybeans,standardized_revenue,353.65141497,2,7250,1,0.633741258741,False,True
North Dakota,2021,winter_wheat,standardized_revenue,254.81100183,3,90,3,0.00786713286713,False,False
North Dakota,2022,corn,standardized_revenue,902.9458152,1,2950,2,0.336950314106,True,False
North Dakota,2022,soybeans,standardized_revenue,506.08483695,3,5700,1,0.651056539121,False,True
North Dakota,2022,winter_wheat,standardized_revenue,575.595801,2,105,3,0.0119931467733,False,False
North Dakota,2023,corn,standardized_revenue,724.3115022,1,4050,2,0.389235944258,True,False
North Dakota,2023,soybeans,standardized_revenue,465.975174375,2,6200,1,0.595867371456,False,True
North Dakota,2023,winter_wheat,standardized_revenue,433.5409344,3,155,3,0.0148966842864,False,False
North Dakota,2024,corn,standardized_revenue,591.53,1,3950,2,0.370023419204,True,False
North Dakota,2024,soybeans,standardized_revenue,372,2,6600,1,0.618266978923,False,True
North Dakota,2024,winter_wheat,standardized_revenue,299.16,3,125,3,0.0117096018735,False,False
Ohio,2016,corn,standardized_revenue,683.70372378,1,3550,2,0.395322939866,True,False
Ohio,2016,soybeans,standardized_revenue,673.84895886,2,4850,1,0.54008908686,False,True
Ohio,2016,winter_wheat,standardized_revenue,410.9201712,3,580,3,0.0645879732739,False,False
Ohio,2017,corn,standardized_revenue,736.1692845,1,3400,2,0.378197997775,True,False
Ohio,2017,soybeans,standardized_revenue,587.86044768,2,5100,1,0.567296996663,False,True
Ohio,2017,winter_wheat,standardized_revenue,454.5629376,3,490,3,0.0545050055617,False,False
Ohio,2018,corn,standardized_revenue,798.9293565,1,3500,2,0.389321468298,True,False
Ohio,2018,soybeans,standardized_revenue,623.8379805,2,5000,1,0.55617352614,False,True
Ohio,2018,winter_wheat,standardized_revenue,488.13466875,3,490,3,0.0545050055617,False,False
Ohio,2019,corn,standardized_revenue,770.69633068,1,2800,2,0.368421052632,True,False
Ohio,2019,soybeans,standardized_revenue,517.65438921,2,4300,1,0.565789473684,False,True
Ohio,2019,winter_wheat,standardized_revenue,318.82082176,3,500,3,0.0657894736842,False,False
Ohio,2020,corn,standardized_revenue,748.20256047,1,3550,2,0.393133997785,True,False
Ohio,2020,soybeans,standardized_revenue,644.62187845,2,4950,1,0.548172757475,False,True
Ohio,2020,winter_wheat,standardized_revenue,396.71183047,3,530,3,0.0586932447398,False,False
Ohio,2021,corn,standardized_revenue,1132.77503703,1,3550,2,0.393133997785,True,False
Ohio,2021,soybeans,standardized_revenue,783.58058611,2,4900,1,0.542635658915,False,True
Ohio,2021,winter_wheat,standardized_revenue,656.33136835,3,580,3,0.0642303433001,False,False
Ohio,2022,corn,standardized_revenue,1298.85282648,1,3400,2,0.377358490566,True,False
Ohio,2022,soybeans,standardized_revenue,802.505955735,2,5100,1,0.566037735849,False,True
Ohio,2022,winter_wheat,standardized_revenue,757.86780465,3,510,3,0.0566037735849,False,False
Ohio,2023,corn,standardized_revenue,1002.8928492,1,3600,2,0.4,True,False
Ohio,2023,soybeans,standardized_revenue,761.3115525,2,4750,1,0.527777777778,False,True
Ohio,2023,winter_wheat,standardized_revenue,696.762216,3,650,3,0.0722222222222,False,False
Ohio,2024,corn,standardized_revenue,702.69,1,3400,2,0.379041248606,True,False
Ohio,2024,soybeans,standardized_revenue,496,2,5050,1,0.562987736901,False,True
Ohio,2024,winter_wheat,standardized_revenue,470.9,3,520,3,0.0579710144928,False,False
Oklahoma,2016,corn,standardized_revenue,520.30283382,1,400,3,0.0679694137638,True,False
Oklahoma,2016,soybeans,standardized_revenue,358.56183132,2,485,2,0.0824129141886,False,False
Oklahoma,2016,winter_wheat,standardized_revenue,200.32358346,3,5000,1,0.849617672048,False,True
Oklahoma,2017,corn,standardized_revenue,524.052711,1,350,3,0.063578564941,True,False
Oklahoma,2017,soybeans,standardized_revenue,344.40309056,2,655,2,0.118982742961,False,False
Oklahoma,2017,winter_wheat,standardized_revenue,208.8532416,3,4500,1,0.817438692098,False,True
Oklahoma,2018,corn,standardized_revenue,572.494833,1,320,3,0.0598130841121,True,False
Oklahoma,2018,soybeans,standardized_revenue,322.6748175,2,630,2,0.117757009346,False,False
Oklahoma,2018,winter_wheat,standardized_revenue,182.236943,3,4400,1,0.822429906542,False,True
Oklahoma,2019,corn,standardized_revenue,643.81339819,1,370,3,0.0734856007944,True,False
Oklahoma,2019,soybeans,standardized_revenue,306.36688341,2,465,2,0.0923535253227,False,False
Oklahoma,2019,winter_wheat,standardized_revenue,227.7291584,3,4200,1,0.834160873883,False,True
Oklahoma,2020,corn,standardized_revenue,590.68623195,1,360,3,0.0696324951644,True,False
Oklahoma,2020,soybeans,standardized_revenue,351.6119337,2,560,2,0.1083172147,False,False
Oklahoma,2020,winter_wheat,standardized_revenue,223.4996228,3,4250,1,0.822050290135,False,True
Oklahoma,2021,corn,standardized_revenue,880.3951065,1,340,3,0.0639097744361,True,False
Oklahoma,2021,soybeans,standardized_revenue,318.97970762,2,580,2,0.109022556391,False,False
Oklahoma,2021,winter_wheat,standardized_revenue,301.14027489,3,4400,1,0.827067669173,False,True
Oklahoma,2022,corn,standardized_revenue,847.37991888,1,350,3,0.0673724735322,True,False
Oklahoma,2022,soybeans,standardized_revenue,245.81263509,3,545,2,0.104908565929,False,False
Oklahoma,2022,winter_wheat,standardized_revenue,268.6113738,2,4300,1,0.827718960539,False,True
Oklahoma,2023,corn,standardized_revenue,754.7021946,1,390,3,0.0722222222222,True,False
Oklahoma,2023,soybeans,standardized_revenue,341.2775925,2,460,2,0.0851851851852,False,False
Oklahoma,2023,winter_wheat,standardized_revenue,216.7704672,3,4550,1,0.842592592593,False,True
Oklahoma,2024,corn,standardized_revenue,389.06,1,450,3,0.0848256361923,True,False
Oklahoma,2024,soybeans,standardized_revenue,198.4,3,505,2,0.0951932139491,False,False
Oklahoma,2024,winter_wheat,standardized_revenue,210.52,2,4350,1,0.819981149859,False,True
Pennsylvania,2016,corn,standardized_revenue,554.70302118,1,1400,1,0.639269406393,True,True
Pennsylvania,2016,soybeans,standardized_revenue,544.02484752,2,600,2,0.27397260274,False,False
Pennsylvania,2016,winter_wheat,standardized_revenue,349.28214552,3,190,3,0.0867579908676,False,False
Pennsylvania,2017,corn,standardized_revenue,669.6229085,1,1350,1,0.622119815668,True,True
Pennsylvania,2017,soybeans,standardized_revenue,570.04649472,2,610,2,0.281105990783,False,False
Pennsylvania,2017,winter_wheat,standardized_revenue,442.2774528,3,210,3,0.0967741935484,False,False
Pennsylvania,2018,corn,standardized_revenue,598.12893,1,1350,1,0.617848970252,True,True
Pennsylvania,2018,soybeans,standardized_revenue,484.01222625,2,640,2,0.29290617849,False,False
Pennsylvania,2018,winter_wheat,standardized_revenue,423.05004625,3,195,3,0.0892448512586,False,False
Pennsylvania,2019,corn,standardized_revenue,719.00328411,1,1450,1,0.644444444444,True,True
Pennsylvania,2019,soybeans,standardized_revenue,517.65438921,2,620,2,0.275555555556,False,False
Pennsylvania,2019,winter_wheat,standardized_revenue,415.60571408,3,180,3,0.08,False,False
Pennsylvania,2020,corn,standardized_revenue,603.81259266,1,1500,1,0.631578947368,True,True
Pennsylvania,2020,soybeans,standardized_revenue,539.13829834,2,640,2,0.269473684211,False,False
Pennsylvania,2020,winter_wheat,standardized_revenue,396.71183047,3,235,3,0.0989473684211,False,False
Pennsylvania,2021,corn,standardized_revenue,991.91181999,1,1330,1,0.604545454545,True,True
Pennsylvania,2021,soybeans,standardized_revenue,735.04019582,2,600,2,0.272727272727,False,False
Pennsylvania,2021,winter_wheat,standardized_revenue,594.55900427,3,270,3,0.122727272727,False,False
Pennsylvania,2022,corn,standardized_revenue,972.4031856,1,1020,1,0.539682539683,True,True
Pennsylvania,2022,soybeans,standardized_revenue,621.76137111,3,600,2,0.31746031746,False,False
Pennsylvania,2022,winter_wheat,standardized_revenue,700.30822455,2,270,3,0.142857142857,False,False
Pennsylvania,2023,corn,standardized_revenue,795.2231178,1,1040,1,0.550264550265,True,True
Pennsylvania,2023,soybeans,standardized_revenue,616.92487875,2,570,2,0.301587301587,False,False
Pennsylvania,2023,winter_wheat,standardized_revenue,588.3769824,3,280,3,0.148148148148,False,False
Pennsylvania,2024,corn,standardized_revenue,547.86,1,990,1,0.538043478261,True,True
Pennsylvania,2024,soybeans,standardized_revenue,446.4,2,610,2,0.33152173913,False,False
Pennsylvania,2024,winter_wheat,standardized_revenue,415.5,3,240,3,0.130434782609,False,False
South Carolina,2016,corn,standardized_revenue,546.10297434,1,375,2,0.438596491228,True,False
South Carolina,2016,soybeans,standardized_revenue,383.29023348,2,420,1,0.491228070175,False,True
South Carolina,2016,winter_wheat,standardized_revenue,220.86959202,3,60,3,0.0701754385965,False,False
South Carolina,2017,corn,standardized_revenue,565.644196,1,350,2,0.416666666667,True,False
South Carolina,2017,soybeans,standardized_revenue,451.28680832,2,400,1,0.47619047619,False,True
South Carolina,2017,winter_wheat,standardized_revenue,300.9943776,3,90,3,0.107142857143,False,False
South Carolina,2018,corn,standardized_revenue,542.5883865,1,340,2,0.41975308642,True,False
